id,address,city,latitude,longitude,name,zip_code,state
6124,1774 Lyter Dr,Johnstown,40.320779,-78.956385,Dairy Queen,15905,PA
6125,5801 Plank Rd,Fredericksburg,38.292168,-77.568385,Wendy's,22407,VA
6126,5950 Telegraph Rd,Ventura,34.277721,-119.214022,Burger King,93003,CA
6127,5950 Telegraph Rd,Ventura,34.277721,-119.214022,Burger King,93003,CA
6128,2902 Washington Rd,Augusta,33.510967,-82.038573,McDonald's,30909,GA
6129,40 Enon St,Beverly,42.586525,-70.88575,McDonald's,1915,MA
6130,2290 S Service Rd,Oklahoma City,35.317299,-97.48872,Whataburger,73160,OK
6131,2290 S Service Rd,Oklahoma City,35.317299,-97.48872,Whataburger,73160,OK
6132,3220 Solomons Island Rd,Edgewater,38.93232,-76.568046,Chick-fil-A,21037,MD
6133,2299 Dick Pond Rd,Myrtle Beach,33.645325,-78.974546,SONIC Drive In,29575,SC
6134,2010 W Clay St,Osceola,41.040635,-93.795758,Subway,50213,IA
6135,108 W Hancock St,Detroit,42.35514,-83.065451,Blimpie,48201,MI
6136,2716 S 146th St,Seattle,47.472466,-122.297587,Dairy Queen,98168,WA
6137,6172 Paradise Valley Rd,Cresco,41.127132,-75.307086,Kasa's Pizza,18326,PA
6138,4810 Coldwater Rd,Fort Wayne,41.122106,-85.135091,Rally's Hamburgers,46825,IN
6139,2710 S Main St,High Point,35.925804,-79.985305,Wendy's,27263,NC
6140,728 W US Highway 64,Murphy,35.079079,-84.040407,Wendy's,28906,NC
6141,7675 N La Cholla Blvd,Tucson,32.345434,-111.013498,Wendy's,85741,AZ
6142,4480 S Cobb Dr SE,Smyrna,33.84476,-84.502014,Blimpie,30080,GA
6143,690 3rd Avenue,New York,40.751656,-73.973905,Five Guys,10017,NY
6144,1344 Hwy 258 S,Kinston,35.244391,-77.586022,Hardee's,28504,NC
6145,3208 D High Point Rd,Greensboro,36.041862,-79.843952,Jimmy John's,27407,NC
6146,205 Imperial Hwy,Fullerton,33.917742,-117.93002,McDonald's,92835,CA
6147,707 S 1st St,Milwaukee,43.024002,-87.911593,McDonald's,53204,WI
6148,7630 Preston Rd,Frisco,33.141576,-96.804033,SONIC Drive In,75034,TX
6149,1796 Asheville Highway,Spartanburg,34.981859,-81.970052,Burger King,29303,SC
6150,6880 Highway 64,Oakland,35.228561,-89.522319,KFC,38060,TN
6151,13785 Rogers Dr,Rogers,45.204269,-93.552122,Jimmy John's,55374,MN
6152,132 Monroe Center St NW,Grand Rapids,42.965734,-85.671218,The Dog Pit,49503,MI
6153,415 Parkway Plz,El Cajon,32.80498,-116.967009,SUBWAY,92020,CA
6154,1125 W Arrow Hwy,San Dimas,34.107187,-117.830048,Jack in the Box,91773,CA
6155,3106 10th St,Great Bend,38.362007,-98.781243,Great Bend Taco,67530,KS
6156,606 E Lincolnway,Morrison,41.807626,-89.956297,McDonald's,61270,IL
6157,7610 Cypress Creek Pkwy,Houston,29.964818,-95.542549,Panda Express,77070,TX
6158,3738 S Figueroa St,Los Angeles,34.017081,-118.282503,Quiznos,90007,CA
6159,6140 N Mesa St,El Paso,31.831673,-106.531539,KFC,79912,TX
6160,2085 NW Town Center Dr,Beaverton,45.534686,-122.866152,Burger King,97006,OR
6161,1830 Broadview Blvd,Natrona Heights,40.624191,-79.723264,Wendy's,15065,PA
6162,1212 Bellflower Blvd,Long Beach,33.781273,-118.11344,El Pollo Loco,90815,CA
6163,2440 W 128th Ave,Denver,39.92803,-105.01768,SONIC Drive In,80234,CO
6164,1185 Easton Rd,Abington,40.124566,-75.132496,Riviera D'Italia,19001,PA
6165,1250 E M 21,Owosso,42.997361,-84.148422,Bob Evans Restaurant,48867,MI
6166,205 S Blackstock Rd,Landrum,35.125766,-82.223408,Chick-Fil-A,29356,SC
6167,1109 S Broad St,Philadelphia,39.937467,-75.166834,Papa John's Pizza,19147,PA
6168,8311 Hedge Lane Ter,Lenexa,38.977238,-94.855476,SONIC Drive In,66227,KS
6169,1843 Empire Blvd,Webster,43.188502,-77.505374,Charlie's Restaurant,14580,NY
6170,407 Main St,Kansas City,39.109076,-94.582824,Burrito Bros.,64105,MO
6171,3830 Saint Rose Pkwy,Henderson,35.584149,-115.092396,Burger King,89044,NV
6172,6081 Capital Blvd,Raleigh,35.86807,-78.582581,Chipotle Mexican Grill,27616,NC
6173,43 Union Blvd,Denver,39.714996,-105.13383,Del Taco,80228,CO
6174,2906 Parmenter St,Middleton,43.106185,-89.511172,Culver's,53562,WI
6175,200 Frederick Rd,Thurmont,39.61353,-77.418722,McDonald's,21788,MD
6176,1109 Veterans Blvd,Del Rio,29.374894,-100.901606,Sonic Drive-In,78840,TX
6177,171 Danada Sq E,Wheaton,41.831161,-88.103467,KFC,60189,IL
6178,811 W 8th St,Cincinnati,39.102822,-84.528857,White Castle,45203,OH
6179,109 Lucile Ave,Forsyth,39.919195,-88.954619,McDonald's,62535,IL
6180,100 Atlantic Ave,Woburn,42.517349,-71.14416,Dunkin Donuts,1801,MA
6181,5425 Blueberry Ln,Fruitport,43.153785,-86.198768,KFC,49415,MI
6182,100 Prospector Dr,Ogallala,41.112054,-101.714588,Subway,69153,NE
6183,1525 W W T Harris Blvd,Charlotte,35.311307,-80.772514,Chick-fil-A,28262,NC
6184,305 East Dr,Princeton,37.380228,-81.106146,Dairy Queen,24740,WV
6185,3361 Fehling Rd,Granite City,38.722867,-90.126652,Blimpie,62040,IL
6186,106 Luyben Hills Rd,Kingston Springs,36.086904,-87.100216,SONIC Drive In,37082,TN
6187,8 Lafayette Rd,Metuchen,40.546761,-74.328751,White Castle,8840,NJ
6188,306 State Highway 35 S,Port Lavaca,28.632439,-96.626813,SUBWAY,77979,TX
6189,653 Gravois Bluffs Blvd,Fenton,38.51,-90.437426,Blimpie,63026,MO
6190,2245 Lee Rd,Cleveland,41.498429,-81.565048,Best Gyros,44118,OH
6191,769 Montauk Hwy,Patchogue,40.76792,-72.986715,McDonald's,11772,NY
6192,158 College Hwy,Southampton,42.236692,-72.723836,Burger King,1073,MA
6193,603 E Main St,Mesa,33.415021,-111.81754,Arbys,85203,AZ
6194,368 Greenwood Rd,Altoona,40.53127,-78.36897,Steele Pier Hotdogs,16602,PA
6195,1 Rutherford Rd,Harrisburg,40.292938,-76.807358,Wendy's Valenti Management,17109,PA
6196,3700 Buddy Owens Ave,McAllen,26.250076,-98.254918,Burger King,78504,TX
6197,3700 Buddy Owens Ave,McAllen,26.250076,-98.254918,Burger King,78504,TX
6198,11416 E Independence Blvd,Matthews,35.116703,-80.695745,Quiznos,28105,NC
6199,1290 N Warpole St,Upper Sandusky,40.839974,-83.292873,KFC,43351,OH
6200,14595 Bel Red Rd,Bellevue,47.625801,-122.146004,Arbys,98007,WA
6201,1 W Burnside Ave,Bronx,40.853766,-73.907339,KFC,10453,NY
6202,5316 Hwy 136,Trenton,34.869041,-85.514255,McDonald's,30752,GA
6203,28798 US Highway 19 N,Clearwater,28.033836,-82.739248,Skyline Chili,33761,FL
6204,1101 E College Dr,Marshall,44.450935,-95.775654,Jimmy John's,56258,MN
6205,2481 Crain Hwy,Waldorf,38.643467,-76.893637,Jimmy John's,20601,MD
6206,1401 SW 26th Ave,Pompano Beach,26.212654,-80.156629,Checkers,33069,FL
6207,4303 Lemmon Ave,Dallas,32.81674,-96.811804,KFC - Kentucky Fried Chicken,75219,TX
6208,43937 Hugo Ter,Fremont,37.511321,-121.94799,Quiznos,94538,CA
6209,5901 Emerald Ave,Las Vegas,36.086955,-115.042559,Tropicana Pizza,89122,NV
6210,28020 Wixom Rd,Wixom,42.495195,-83.535137,Taco Bell,48393,MI
6211,913 Cedar Lake Rd,Biloxi,30.443658,-88.934415,Taco Bell,39532,MS
6212,912 State Road 229,Batesville,39.306447,-85.216967,Taco Bell,47006,IN
6213,915 NE Highway 99W,McMinnville,45.225384,-123.188619,Taco Bell,97128,OR
6214,916 N Baldwin Ave,Marion,40.568175,-85.675348,Taco Bell,46952,IN
6215,917 N Dobson Rd,Mesa,33.433257,-111.870142,Taco Bell,85201,AZ
6216,917 N Dobson Rd,Mesa,33.433257,-111.870142,Taco Bell,85201,AZ
6217,9190 Wiles Rd,Pompano Beach,26.286461,-80.248269,Taco Bell,33067,FL
6218,9200 Winton Rd,Cincinnati,39.234515,-84.509041,Taco Bell,45231,OH
6219,9203 Highway 71 S,Fort Smith,35.295946,-94.386542,Taco Bell,72916,AR
6220,1902 West Jackson Ave,Oxford,34.363987,-89.555829,Panera Bread,38655,MS
6221,815 North Westover Blvd,Albany,31.618978,-84.22167,Panera Bread,31707,GA
6222,4763 Highway 90,Milton,30.60279,-87.124468,Panera Bread,32571,FL
6223,13000 Shelbyville Rd,Louisville,38.242329,-85.514036,Panera Bread,40243,KY
6224,1466 Haight St,San Francisco,37.77008,-122.44651,VeganBurg,94117,CA
6225,495 Riverside Ave,Medford,42.409946,-71.086378,Smashburger,2155,MA
6226,1640 Camino Del Rio N,San Diego,32.769137,-117.147248,Panera Bread,92108,CA
6227,1960 Donegal Dr,Saint Paul,44.920369,-92.931423,Jimmy John's,55125,MN
6228,3660 Austell Rd SW,Marietta,33.864535,-84.59551,Pizza Hut,30008,GA
6229,4520 S Cobb Dr SE,Smyrna,33.843507,-84.500332,Pizza Hut,30080,GA
6230,6385 Roswell Rd NE,Atlanta,33.929315,-84.379205,Pizza Hut,30328,GA
6231,12521 Rockaway Blvd,South Ozone Park,40.6754,-73.8124,Domino's Pizza,11420,NY
6232,2001 Midland Trl,Shelbyville,38.212984,-85.255079,Pizza Hut,40065,KY
6233,141 Rojay Dr,Lexington,37.984545,-84.528128,Moe's Southwest Grill,40503,KY
6234,3708 Gateway Dr,Eau Claire,44.777949,-91.431765,McDonald's,54701,WI
6235,6251 Truax Ln,Eau Claire,44.843003,-91.5954,McDonald's,54703,WI
6236,2056 S Hastings Way,Eau Claire,44.798126,-91.465954,Taco Bell,54701,WI
6237,2512 Craig Rd,Eau Claire,44.792727,-91.519312,Taco Bell,54701,WI
6238,923 W Clairemont Ave,Eau Claire,44.792604,-91.51223,Jimmy Johns,54701,WI
6239,222 W Aztec Blvd,Aztec,36.825866,-107.994646,Pizza Hut,87410,NM
6240,300 E Cedar St,Deming,32.270154,-107.756723,Pizza Hut,88030,NM
6241,Hwy 180,Bayard,32.762698,-108.146102,Pizza Hut,88023,NM
6242,3317 N Prince St,Clovis,34.432337,-103.196465,Pizza Hut,88101,NM
6243,1201 S Canal St,Carlsbad,32.407806,-104.227867,Pizza Hut,88220,NM
6244,108 E Santa Fe Ave,Grants,35.150212,-107.849335,Pizza Hut,87020,NM
6245,1615 7th St,Las Vegas,35.60986,-105.223702,Pizza Hut,87701,NM
6246,2608 Southern Blvd SE,Rio Rancho,35.241058,-106.683191,Pizza Hut,87124,NM
6247,300 E 16th St,Douglas,31.350631,-109.557549,Pizza Hut,85607,AZ
6248,3680 E Fry Blvd,Sierra Vista,31.554643,-110.26053,Pizza Hut,85635,AZ
6249,2540 Main St NE,Los Lunas,34.805448,-106.7045,Pizza Hut,87031,NM
6250,410 Washington St SE,Albuquerque,35.074842,-106.59536,Pizza Hut,87108,NM
6251,8700 Central Ave SE,Albuquerque,35.073843,-106.550325,Pizza Hut,87123,NM
6252,600 Mikes Pike St,Winslow,35.040979,-110.70024,Pizza Hut,86047,AZ
6253,14045 Abercorn St,Savannah,31.983567,-81.172386,Sbarro,31419,GA
6254,400 S Hermitage Rd,Hermitage,41.227112,-80.451215,Pizza Hut,16148,PA
6255,112 Perry Hwy,Harmony,40.804456,-80.136288,Pizza Hut,16037,PA
6256,481 Lincoln Ave,Pittsburgh,40.460967,-79.91008,Pizza Hut,15202,PA
6257,2065 Defoors Ferry Rd NW,Atlanta,33.811753,-84.425766,Papa John's Pizza,30318,GA
6258,104 Highway 17 S,North Myrtle Beach,33.826909,-78.682423,Papa John's Pizza,29582,SC
6259,1258 N Brightleaf Blvd,Smithfield,35.519496,-78.312675,Papa John's Pizza,27577,NC
6260,738 E Schaumburg Rd,Schaumburg,42.028156,-88.06188,Domino's Pizza,60194,IL
6261,2804 Rodd St,Midland,43.6232,-84.2272,Domino's Pizza,48640,MI
6262,1213 Kosciuszko Ave,Bay City,43.580074,-83.88511,Domino's Pizza,48708,MI
6263,3955 New Bern Ave,Raleigh,35.799384,-78.569859,Burger King,27610,NC
6264,8431 N Tryon St,Charlotte,35.303485,-80.752121,Burger King,28262,NC
6265,801 Westinghouse Blvd,Charlotte,35.115957,-80.927517,Burger King,28273,NC
6266,800 N Cannon Blvd,Kannapolis,35.505294,-80.609051,Burger King,28083,NC
6267,636 W Gannon Ave,Zebulon,35.820313,-78.328329,Burger King,27597,NC
6268,5011 Raleigh Road Pkwy W,Wilson,35.762981,-78.0071,Burger King,27896,NC
6269,5851 NW 177th St,Hialeah,25.934281,-80.297044,McDonald's,33015,FL
6270,5650 NW 7th St,Miami,25.778034,-80.28717,McDonald's,33126,FL
6271,4180 SW 9th St,Miami,25.763346,-80.262917,McDonald's,33134,FL
6272,299 SW 8th St,Miami,25.766524,-80.198316,McDonald's,33130,FL
6273,3200 S Dixie Hwy,Miami,25.736583,-80.246289,McDonald's,33133,FL
6274,20315 Old Cutler Rd,Miami,25.578142,-80.336223,McDonald's,33189,FL
6275,17850 NW 57th Ave,Hialeah,25.936026,-80.293761,McDonald's,33015,FL
6276,17850 NW 57th Ave,Hialeah,25.936026,-80.293761,McDonald's,33015,FL
6277,16701 NW 67th Ave,Hialeah,25.92515,-80.309316,McDonald's,33015,FL
6278,15295 SW 104th St,Miami,25.670013,-80.443664,McDonald's,33196,FL
6279,1400 SW 8th St,Miami,25.765471,-80.218694,McDonald's,33135,FL
6280,12185 SW 26th St,Miami,25.744853,-80.391701,McDonald's,33175,FL
6281,13000 Biscayne Blvd,Miami,25.895804,-80.162778,McDonald's,33181,FL
6282,1016 W Flagler St,Miami,25.773594,-80.211937,McDonald's,33130,FL
6283,1980 N Wickham Rd,Melbourne,28.13882,-80.671886,McDonald's,32935,FL
6284,1000 N Courtenay Pkwy,Merritt Island,28.374445,-80.700506,McDonald's,32953,FL
6285,2090 Highway 71,Marianna,30.717835,-85.185197,McDonald's,32448,FL
6286,2090 Highway 71,Marianna,30.717835,-85.185197,McDonald's,32448,FL
6287,5367 W Atlantic Blvd,Pompano Beach,26.235371,-80.198648,McDonald's,33063,FL
6288,900 W State Road 434,Longwood,28.697637,-81.360482,McDonald's,32750,FL
6289,650 150th Ave,Saint Petersburg,27.808782,-82.793306,McDonald's,33708,FL
6290,6820 N Orange Blossom Trl,Orlando,28.618744,-81.441945,McDonald's,32810,FL
6291,6342 Lantana Rd,Lake Worth,26.589155,-80.145357,McDonald's,33463,FL
6292,715 E Memorial Blvd,Lakeland,28.054934,-81.951028,McDonald's,33801,FL
6293,5401 Altamira Dr,Orlando,28.469261,-81.45118,McDonald's,32819,FL
6294,5685 S Semoran Blvd,Orlando,28.481308,-81.309375,McDonald's,32822,FL
6295,5685 S Semoran Blvd,Orlando,28.481308,-81.309375,McDonald's,32822,FL
6296,5218 Silver Star Rd,Orlando,28.577449,-81.453097,McDonald's,32808,FL
6297,451 S Goldenrod Rd,Orlando,28.537482,-81.284937,McDonald's,32822,FL
6298,401 Avalon Park South Blvd,Orlando,28.538101,-81.150061,McDonald's,32828,FL
6299,3839 S Orange Blossom Trl,Orlando,28.504063,-81.396238,McDonald's,32839,FL
6300,345 N L B J Dr,San Marcos,29.884945,-97.940388,Jack in the Box,78666,TX
6301,1331 Sw Loop 410,San Antonio,29.422314,-98.650391,Jack in the Box,78227,TX
6302,742 SW Military Dr,San Antonio,29.356405,-98.503508,Jack in the Box,78221,TX
6303,5311 Us Highway 87 E,San Antonio,29.398707,-98.387562,Jack in the Box,78222,TX
6304,4606 Rittiman Rd,San Antonio,29.483751,-98.401779,Jack in the Box,78218,TX
6305,3317 1st St,Rosenberg,29.533497,-95.808139,Jack in the Box,77471,TX
6306,507 W Belt Line Rd,Richardson,32.950518,-96.736679,Jack in the Box,75080,TX
6307,3426 S Main St,Pearland,29.546536,-95.276975,Jack in the Box,77581,TX
6308,903 Pasadena Blvd,Pasadena,29.697642,-95.200676,Jack in the Box,77506,TX
6309,2207 W Oak St,Palestine,31.745393,-95.654627,Jack in the Box,75801,TX
6310,6501 Boulevard 26,North Richland Hills,32.813067,-97.24213,Jack in the Box,76180,TX
6311,6501 Boulevard 26,North Richland Hills,32.813067,-97.24213,Jack in the Box,76180,TX
6312,9980 Florida Blvd,Baton Rouge,30.455977,-91.07349,McDonald's,70815,LA
6313,1980 Airline Dr,Bossier City,32.524388,-93.698202,McDonald's,71112,LA
6314,9959 Perkins Rd,Baton Rouge,30.3791,-91.09643,McDonald's,70810,LA
6315,8009 Florida Blvd,Baton Rouge,30.45253,-91.105262,McDonald's,70806,LA
6316,5224 Florida Blvd,Baton Rouge,30.450524,-91.135771,McDonald's,70806,LA
6317,5464 Essen Ln,Baton Rouge,30.399051,-91.107853,McDonald's,70809,LA
6318,355 Lee Dr,Baton Rouge,30.391825,-91.161159,McDonald's,70808,LA
6319,2220 S Sherwood Forest Blvd,Baton Rouge,30.432448,-91.057819,McDonald's,70816,LA
6320,211 4th St,Alexandria,31.315095,-92.450572,McDonald's,71301,LA
6321,49669 Gorman Post Rd,Lebec,34.796465,-118.852699,Carl's Jr.,93243,CA
6322,45761 Dillon Rd,Coachella,33.717435,-116.171616,Carl's Jr.,92236,CA
6323,4900 Valley West Blvd,Arcata,40.90289,-124.08334,Carl's Jr.,95521,CA
6324,4400 Central Pl,Fairfield,38.222779,-122.126506,Carl's Jr.,94534,CA
6325,40375 Murrieta Hot Springs Rd,Murrieta,33.55652,-117.176247,Carl's Jr.,92563,CA
6326,4000 S Highway 27,Somerset,37.059501,-84.622889,McDonald's,42501,KY
6327,100 Armory Dr,Russellville,36.85146,-86.891624,McDonald's,42276,KY
6328,5905 Timber Ridge Dr,Prospect,38.338365,-85.620432,McDonald's,40059,KY
6329,3683 N Mayo Trl,Pikeville,37.526104,-82.573825,McDonald's,41501,KY
6330,190 Cassidy Blvd,Pikeville,37.506966,-82.540254,McDonald's,41501,KY
6331,16920 E Colonial Dr,Orlando,28.560649,-81.129696,McDonald's,32820,FL
6332,12549 State Road 535,Orlando,28.38247,-81.504712,McDonald's,32836,FL
6333,1028 Lee Rd,Orlando,28.605541,-81.395123,McDonald's,32810,FL
6334,12300 Lake Underhill Rd,Orlando,28.546263,-81.202606,McDonald's,32828,FL
6335,10701 Narcoossee Rd,Orlando,28.413086,-81.242824,McDonald's,32832,FL
6336,2406 Enterprise Rd,Orange City,28.921323,-81.298365,McDonald's,32763,FL
6337,2406 Enterprise Rd,Orange City,28.921323,-81.298365,McDonald's,32763,FL
6338,4085 Tampa Rd,Oldsmar,28.035527,-82.652251,McDonald's,34677,FL
6339,401 NW Park St,Okeechobee,27.243734,-80.833362,McDonald's,34972,FL
6340,3595 W Silver Springs Blvd,Ocala,29.186376,-82.180472,McDonald's,34475,FL
6341,265 W Oakland Park Blvd,Fort Lauderdale,26.166483,-80.149148,McDonald's,33311,FL
6342,265 W Oakland Park Blvd,Fort Lauderdale,26.166483,-80.149148,McDonald's,33311,FL
6343,1425 NE 163rd St,Miami,25.925695,-80.17152,McDonald's,33162,FL
6344,9885 Collier Blvd,Naples,26.15382,-81.686631,McDonald's,34114,FL
6345,12830 Us Highway 98 W,Miramar Beach,30.385828,-86.384999,McDonald's,32550,FL
6346,4245 Tamiami Trl N,Naples,26.201136,-81.800356,McDonald's,34103,FL
6347,11141 Tamiami Trl N,Naples,26.273252,-81.802207,McDonald's,34110,FL
6348,6204 Miramar Pkwy,Hollywood,25.984448,-80.210807,McDonald's,33023,FL
6349,17001 Miramar Pkwy,Hollywood,25.978648,-80.372674,McDonald's,33027,FL
6350,205 E Canal St,Mulberry,27.894871,-81.971918,McDonald's,33860,FL
6351,205 E Canal St,Mulberry,27.894871,-81.971918,McDonald's,33860,FL
6352,4305 W Main St,Mims,28.665763,-80.868046,McDonald's,32754,FL
6353,9850 SW 8th St,Miami,25.761204,-80.35503,McDonald's,33174,FL
6354,9850 SW 8th St,Miami,25.761204,-80.35503,McDonald's,33174,FL
6355,7995 W Flagler St,Miami,25.769843,-80.326019,McDonald's,33144,FL
6356,7281 SW 8th St,Miami,25.76276,-80.313443,McDonald's,33144,FL
6357,3020 Cranberry Hwy,East Wareham,41.758266,-70.659478,McDonald's,2538,MA
6358,715 Belmont St,Brockton,42.069604,-71.047237,McDonald's,2301,MA
6359,273 Boston Rd,North Billerica,42.574662,-71.282255,McDonald's,1862,MA
6360,1104 S Arkansas St,Springhill,32.995807,-93.462656,McDonald's,71075,LA
6361,6705 Pines Rd,Shreveport,32.448115,-93.865203,McDonald's,71129,LA
6362,395 Bert Kouns Industrial Loop,Shreveport,32.398191,-93.763772,McDonald's,71106,LA
6363,17634 Highway 190,Port Barre,30.546158,-91.962933,McDonald's,70577,LA
6364,114 Ferry St,Malden,42.424702,-71.064811,Moe's Cafe,2148,MA
6365,1597 Washington Pike,Bridgeville,40.354254,-80.114949,Moe's Southwest Grill,15017,PA
6366,1689 Arden Way,Sacramento,38.599789,-121.426925,Steak Escape,95815,CA
6367,196 Annapolis Mall,Annapolis,38.991851,-76.546664,Steak Escape,21401,MD
6368,2013 5th Ave,Huntington,38.423039,-82.422291,Steak Escape,25703,WV
6369,1976 S Lincoln Ave,Jerome,42.704147,-114.518372,Domino's Pizza,83338,ID
6370,1911 Tuttle Creek Blvd,Manhattan,39.198247,-96.562861,Vista Drive In,66502,KS
6371,1911 Tuttle Creek Blvd,Manhattan,39.198247,-96.562861,Vista Drive In,66502,KS
6372,16101 Kensington Dr,Sugar Land,29.598216,-95.625909,Pei Wei,77479,TX
6373,11267 Huebner Rd,San Antonio,29.54704,-98.57684,Pei Wei,78230,TX
6374,1940 Rock Springs Dr,Las Vegas,36.194841,-115.246595,Arby's,89128,NV
6375,4521 N Rancho Dr,Las Vegas,36.24148,-115.235132,Arby's,89130,NV
6376,909 Robert Raymond Dr,Lake Saint Louis,38.766959,-90.783925,Arby's,63367,MO
6377,909 Robert Raymond Dr,Lake Saint Louis,38.766959,-90.783925,Arby's,63367,MO
6378,12136 Woodside Ave,Lakeside,32.856566,-116.929975,Arby's,92040,CA
6379,106 Bradford Blvd,Gordonsville,36.178006,-85.948282,Arby's,38563,TN
6380,6225 Mission Gorge Rd,San Diego,32.788147,-117.097438,Arby's,92120,CA
6381,3635 S Big Bend Blvd,Saint Louis,38.601939,-90.326141,McDonald's,63143,MO
6382,766 W Pearce Blvd,Wentzville,38.810312,-90.864674,McDonald's,63385,MO
6383,310 Ichord Ave,Waynesville,37.810664,-92.223554,McDonald's,65583,MO
6384,311 E Young Ave,Warrensburg,38.771079,-93.734973,McDonald's,64093,MO
6385,1717 W Battlefield St,Springfield,37.160425,-93.315516,McDonald's,65807,MO
6386,1717 W Battlefield St,Springfield,37.160425,-93.315516,McDonald's,65807,MO
6387,1221 E Kingsley St,Springfield,37.139899,-93.277528,McDonald's,65804,MO
6388,11111 Bellefontaine Rd,Saint Louis,38.772748,-90.220648,McDonald's,63138,MO
6389,381 Highway Z,Saint Robert,37.824428,-92.12374,McDonald's,65584,MO
6390,6251 Mid Rivers Mall Dr,Saint Charles,38.73935,-90.634081,McDonald's,63304,MO
6391,3282 Telegraph Rd,Saint Louis,38.496033,-90.299537,McDonald's,63125,MO
6392,4979 Natural Bridge Ave,Saint Louis,38.676158,-90.251331,McDonald's,63115,MO
6393,1119 N Tucker Blvd,Saint Louis,38.636965,-90.194836,McDonald's,63101,MO
6394,6018 Lake Ave,Saint Joseph,39.714001,-94.870799,McDonald's,64504,MO
6395,601 N Belt Hwy,Saint Joseph,39.772286,-94.803442,McDonald's,64506,MO
6396,325 W Center St,Whitewater,42.833279,-88.734906,Topper's Pizza,53190,WI
6397,202 19th Ave Se,Willmar,45.102841,-95.040359,Culver's,56201,MN
6398,3380 55th St NW,Rochester,44.079186,-92.518489,Culver's,55901,MN
6399,1007 W Broadway Ave,Forest Lake,45.279877,-92.996436,Culver's,55025,MN
6400,15222 Dellwood Dr,Baxter,46.372116,-94.243815,Culver's,56425,MN
6401,5369 Bay Rd,Saginaw,43.485893,-83.974622,Culver's,48604,MI
6402,1021 E Pickard St,Mount Pleasant,43.611787,-84.76513,Culver's,48858,MI
6403,7262 S Westnedge Ave,Portage,42.21177,-85.589414,Culver's,49002,MI
6404,4963 Interpark Dr N,Lake Orion,42.709553,-83.241574,Culver's,48359,MI
6405,520 A Way,Grand Haven,43.04896,-86.227454,Culver's,49417,MI
6406,4903 Scottsville Rd,Bowling Green,36.929935,-86.413281,Culver's,42104,KY
6407,101 Jordan Creek Pkwy,West Des Moines,41.567632,-93.809308,Culver's,50266,IA
6408,4800 Asbury Rd,Dubuque,42.514785,-90.748694,Culver's,52002,IA
6409,2305 SE Delaware Ave,Ankeny,41.706758,-93.580952,Culver's,50021,IA
6410,2591 Heartland Pl,Coralville,41.700317,-91.610053,Culver's,52241,IA
6411,2405 Edgewood Rd SW,Cedar Rapids,41.95687,-91.716155,Culver's,52404,IA
6412,919 Lawrence St,Burlington,40.798973,-91.140877,Culver's,52601,IA
6413,2625 Lincoln Way,Clinton,41.815495,-90.249667,Culver's,52732,IA
6414,3400 W Kimberly Rd,Davenport,41.560288,-90.625856,Culver's,52806,IA
6415,9118 Beach Channel Dr,Far Rockaway,40.608686,-73.753943,McDonald's,11693,NY
6416,86 W Main St,Hancock,41.955916,-75.290912,McDonald's,13783,NY
6417,86 E 167th St,Bronx,40.835253,-73.919887,McDonald's,10452,NY
6418,834 Fort Salonga Rd,Northport,40.89911,-73.330831,McDonald's,11768,NY
6419,82 Court St,Brooklyn,40.691361,-73.991562,McDonald's,11201,NY
6420,818 Old Country Rd,Plainview,40.773543,-73.482499,McDonald's,11803,NY
6421,8 Manor Ln,Saugerties,42.055433,-73.956819,McDonald's,12477,NY
6422,788 Lake Ave,Rochester,43.179574,-77.630501,McDonald's,14613,NY
6423,7602 Flatlands Ave,Brooklyn,40.633612,-73.916209,McDonald's,11236,NY
6424,7550 101st Ave,Ozone Park,40.679757,-73.861849,McDonald's,11416,NY
6425,7550 101st Ave,Ozone Park,40.679757,-73.861849,McDonald's,11416,NY
6426,724 E 241st St,Bronx,40.903036,-73.849535,McDonald's,10470,NY
6427,704 Foote Ave,Jamestown,42.081685,-79.229558,McDonald's,14701,NY
6428,701 Utica Ave,Brooklyn,40.656264,-73.930859,McDonald's,11203,NY
6429,700 Main St,Arcade,42.531994,-78.449733,McDonald's,14009,NY
6430,700 Main St,Arcade,42.531994,-78.449733,McDonald's,14009,NY
6431,6720 Pittsford Palmyra Rd,Fairport,43.07055,-77.439709,McDonald's,14450,NY
6432,67 Main St,Le Roy,42.977242,-77.991506,McDonald's,14482,NY
6433,618 Sunrise Hwy,Rockville Centre,40.656922,-73.628594,McDonald's,11570,NY
6434,614 Middle Country Rd,Saint James,40.86011,-73.157885,McDonald's,11780,NY
6435,6105 S Salina St,Syracuse,42.982593,-76.142933,McDonald's,13205,NY
6436,6 Gramatan Ave,Mount Vernon,40.912314,-73.837247,McDonald's,10550,NY
6437,6035 S Park Ave,Hamburg,42.730504,-78.825712,McDonald's,14075,NY
6438,250 Dinah Shore Blvd,Winchester,35.187029,-86.111181,Burger King,37398,TN
6439,5824 Central Florida Pkwy,Orlando,28.406703,-81.454841,Wendy's,32821,FL
6440,508 S Chickasaw Trl,Orlando,28.53829,-81.275416,Wendy's,32825,FL
6441,1050 Mccoy Rd,Orlando,28.451012,-81.361634,Wendy's,32809,FL
6442,8601 Summit Centre Way,Orlando,28.635323,-81.404315,Wendy's,32810,FL
